Date,Time,Timezone,Store,Version,lastActiveUser,Retailer,Retailer StoreID,Country,lastUserSessionId,lastAppSessionId,Area,Sub Area,What was the problem?
2025-05-16,22:23:16,UTC,KAH,1.61.0,a5ba5ed1ab81555bafe27124ec7b2f38,williams,williams_KAH,Australia,_mbaTSXWHTs8GR6r1Q8ng,kFHo4lNAvM-6dJxqVjQNY,Login,Enter PIN,Failure
2025-05-16,3:39:25,UTC,QAI,1.61.0,57b99a25718c561ea73f545dd1486c22,djconcession,djconcession_QAI,Australia,99QnbctLyaAACwiXp_5Iw,xnqzpoo5u5atfVgAVD80s,Selling,Capture Payment,It wouldnt let me process the order. It was saying the address was wrong
2025-05-16,14:44:39,UTC,31,1.59.1,81927d54d1245aef80a8ebd82ecc0e5d,windsor,windsor_31,United States,R8NAA_Ht07gx83iI3-KA4,vTsH6bfolIR2qSnMvN2db,Selling,Printing,Printing unsuccessful
2025-05-15,23:42:14,UTC,124,1.59.2,5700f624c0805be1bf8c73f17975ee8e,windsor,windsor_124,United States,4BtV115Sba7Lie7ac8DnH,f6CqbygrWh0H0xmCy1gxV,Fulfillment,Packing items,The page to start packing items will not load.
2025-05-15,18:25:24,UTC,4965-ROOSEVELTFIED,1.60.0,2cd6ad1eaca1540084d7d41d3929c7f8,vince,vince_4965-ROOSEVELTFIED,United States,0ocYbpoVsz56iIPK2K_SZ,hA719RO-d1whpTRh1D_Ah,Selling,Capture Payment,The payment device canceled the transaction
2025-05-15,2:05:26,UTC,KAZ,1.61.0,785e68ddc8d65d0fa47686469f24c050,williams,williams_KAZ,Australia,jy1KdiRJGMCRPt1qMQcZG,lmXGqoVqoQ9wSthAMyxwi,Selling,Scan Product,For two weeks i have been unable to add items to cart when scanning items
2025-05-15,1:11:24,UTC,KCH,1.61.0,65c786e0cf0159a5a60c82eaeb727a0e,williams,williams_KCH,Australia,V-01I12gNW-7TTIpiHmFr,lGJhj13KjX4Sgtn9SERnn,Selling,Scan Product,Hanging when scanning shoe box code
2025-05-14,19:29:52,UTC,16,1.61.0,219e39df52245fec91005d45717679e0,cosbar,cosbar_16,United States,dJt_QiG0Wze0LAUdNfZES,rnY9dL1D-8cFfhUZjV05O,Login,Enter Email & Password,Idle
2025-05-14,15:11:30,UTC,7419,1.59.1,6ce50f2df0665133a6eacee54066bc64,fossilgroup,fossilgroup_7419,United States,GW_vtgR88XJlJuqrVVXRh,pz4ug9NyK64syxagux42V,Selling,Scan Product,When scanning it goes blank
2025-05-13,23:27:03,UTC,KAH,1.61.0,a5ba5ed1ab81555bafe27124ec7b2f38,williams,williams_KAH,Australia,AXCNcdOEj8Yr9Vz1JMVH6,ltSNE-O99IlvxPTQmYKv-,Selling,Search/Browse Catalog,Frozen
2025-05-12,23:36:20,UTC,100,1.59.1,1589aaed070657999d4a3c62b53ba725,windsor,windsor_100,United States,zFSlEu_-mYDmwPqMtyO8d,hW-06GhUYsxnEeMvM9VFJ,Login,Select User,Wouldn’t login me in
2025-05-12,21:34:17,UTC,202,1.59.2,7916f6a2cdb458bbb012609b6d94cd23,windsor,windsor_202,United States,IMAbHKDD_4U8CyP_4JrPK,wjqpkj-KtzCyiShizCwPT,Fulfillment,Scanning items,The scanner isn’t scanning when it is the correct item and it won’t wont let me put in the bar code
2025-05-12,17:02:10,UTC,27,1.59.1,3474b7c94a75530095163f8c2fec953d,windsor,windsor_27,United States,9Q2vi7mkdz59hQHWR4Qqi,UXZjed2npUhR3yihfObvx,Fulfillment,Picking items,Tried to pick and told me there was an error
2025-05-12,17:00:56,UTC,50,1.59.1,ed2b8e0728375c4fa509f04c6fc69642,windsor,windsor_50,United States,AahFGMEzPZy_jsWeJrbnc,lJLa4tykk0Y0nBIm35v5k,Login,Enter PIN,Email matches to log in but pin will not let us move past
2025-05-12,14:39:12,UTC,293014,1.60.0,444f2c60b9ef5ac08523ebcc24edb44d,frame,frame_293014,United States,41dvh8yudrbrenBbsI4C6,Ft0TzOqp33QDkeF0D-fHo,Fulfillment,Printing,Shipping label failing to load
2025-05-12,13:35:24,UTC,7457,1.60.0,6e6cafa2dcbf5b37a603be5e7a565a82,fossilgroup,fossilgroup_7457,United States,7b9O0mDyzALVQXvgPOUUg,qoJkgrWf99ySaTbdS5N6e,Selling,Process Sale,Cannot do no sale
2025-05-11,12:29:50,UTC,3467,1.59.1,2091be5316d55428875f4c8d7316a2ce,fossilgroup,fossilgroup_3467,Malaysia,4Cj8qaq8e8qGdr3vlDsTq,RUn5BmSr0ig6waZzPlbPM,Selling,Cash Management,Can't daily close
2025-05-11,10:46:52,UTC,5585,1.59.1,bde4fedd7a225b728a1168aabf99e840,clarks,clarks_5585,United Kingdom,vlV_Z0qjhZLUAJHwme8KD,nH3GQvHaC9DmUCb8MSvc0,Selling,Process Sale,Slow
2025-05-11,0:49:06,UTC,293003,1.60.0,f167adfc2e0254668fe0eb22c852025f,frame,frame_293003,United States,SGPe0y_KGhjEvr-idb0LC,-mlIu6J4TB60bvdnifI4w,Selling,Process Sale,There is a lag on every feature and when you press a button it doesn’t register so you have to press 2-3times for it to register and even then it takes 4-5 seconds to actually go
2025-05-11,20:21:35,UTC,55,1.61.0,088c8078924b5c579d2c7c9e62f071a2,aninebing,aninebing_55,United States,3xOuv_uX9IL4IYVpiVbUM,3PMIWbzUtaV0k1CTJZB4K,Selling,Process Sale,Issue in competing transaction
2025-05-11,16:53:59,UTC,23,1.61.0,dad02e27bafd5aa988401e423047b552,cosbar,cosbar_23,United States,t2Wjbc-XCGen7kAJI_Cxj,FG5pnlHr-lu5yWGhjABax,Selling,Process Sale,Split screen issue
2025-05-10,12:06:51,UTC,UK-379,1.60.0,1204c513f1c05d7caa869b0a65260575,allsaints,allsaints_UK-379,United Kingdom,xhxM9gRITeND99NK-UuDi,VEcQ7o8mpFJD4UP7D0u9b,Selling,Scan Product,Scanning not working
2025-05-10,14:17:02,UTC,127,1.59.1,14943cd6b03e55c694a9f9ae0ae16e97,windsor,windsor_127,United States,-NYZnbBlQCgz2pQxNAS4X,diwvNeRYQTTbOzbKCioI7,Fulfillment,Printing,Won’t send over to the printer to print forms
2025-05-10,3:43:35,UTC,226,1.61.0,70720b29a91750e3bf8fcae72fc4bf93,rmwilliams,rmwilliams_226,Australia,aPYJtCbTJGYIKcMv99_K3,rhruVHSW_7_6TzLAgwEUh,Selling,Process Sale,Shipping address
2025-05-10,3:32:48,UTC,KCB,1.61.0,6826bd2bd4515f08a2d08ecbef8299c4,williams,williams_KCB,Australia,FL4SAjl2hpAQ2oB3SjQNE,YmioiUEBSxs21NJUUz59p,Selling,Process Sale,Wouldnt load receipt
2025-05-10,1:15:09,UTC,KBS,1.61.0,94a01eee60e8593da5fbd669eeca6edb,williams,williams_KBS,Australia,JGE-DVWYDdSjcsxwjeOLT,QLo5anWmNCnDGUEJ6Wqsh,Selling,Cash Management,Wouldnt open drawer after scanning barcode on till.
2025-05-10,0:06:10,UTC,KAZ,1.61.0,785e68ddc8d65d0fa47686469f24c050,williams,williams_KAZ,Australia,t2_tf1Bs3BbKy1wXlJp-F,ggqk12G2OloxE70-L3Ve-,Selling,Scan Product,Not adding to cart
2025-05-09,19:58:12,UTC,MIAM,1.60.0,d91c29f37aa254bda93215e64009a1f4,ganni,ganni_MIAM,United States,9cE4Xt-wUlEWdAY8SdHS8,SB4EqtnWbgOUT6OKZGYGq,Selling,Search/Browse Catalog,Items with name or style # won’t generate when searching
2025-05-08,13:21:54,UTC,CA1,1.61.0,18625457d6a65d5398e0d12126bab22f,monkeysports,monkeysports_CA1,United States,Y0FhAZKXe9tG19xR92noB,3JeLyq8tK8mmJtNh6a4m_,Fulfillment,Packing items,Loading errors.
2025-05-08,4:14:04,UTC,TAF,1.57.0,52b4dcae2f0f545cb267800f5def1861,trybe,trybe_TAF,Australia,Kq4MHSM2VEedL26Q4tA7H,lRYPemugleqdMQyd8GGCK,Selling,Process Sale,The phone wont load anything or let anyone log in
2025-05-07,18:14:25,UTC,UK-324,1.61.0,92424e2c40085425a57144e350a9d55e,allsaints,allsaints_UK-324,United Kingdom,ePy8gGBc1VUpnKbX8iLii,2diRPRr-kqjhJ5193q4Se,Fulfillment,Printing,Loading screen crashed when i selected complete order
2025-05-07,17:57:26,UTC,5969-LEESBURGPREM,1.60.0,351a495337a056f7bf90ac9230fe16cd,vince,vince_5969-LEESBURGPREM,United States,4n21baojdD11Ilv1hAVEw,uj9rU3jOeKKzg7zG_R_5D,Login,Enter PIN,Signing in with pin #
2025-05-07,22:25:54,UTC,5922-WRENTHAM,1.60.0,a2dcbd9351b554ee8aadd01e1fc314fd,vince,vince_5922-WRENTHAM,United States,Lm2hHP9VdeIHt0GddrSAb,ZhTrtyfZ3drf3XpkwuDER,Selling,Process Sale,It said there was an issue processing cart
2025-05-07,2:40:04,UTC,307,1.61.0,2f50fa5d5a075a8a9523b556262aa348,rmwilliams,rmwilliams_307,Australia,3h21E2EC9KZYs01jHKjmN,7nokCQZ_UX0CdHsKH8aRY,Selling,Scan Product,This keeps happening a lot trying to scan a product and it doesn’t work just frozen
2025-05-06,16:59:57,UTC,16,1.61.0,219e39df52245fec91005d45717679e0,cosbar,cosbar_16,United States,j8G3bKyh_WcN4bVGidBo-,fLTHMOAHXwtNef8hQxOqI,Login,Enter PIN,Idling
2025-05-06,17:01:32,UTC,23,1.61.0,71b7765ed8965d849137105af57b25c0,cosbar,cosbar_23,United States,qexEOWCvh20hlHWcOBwFQ,_CFkpJZnZKVZ5Eo276nnc,Inventory,Other,Split screen issue
2025-05-06,18:22:00,UTC,4960-AVENTURA,1.60.0,7096fd738e6d5a6a8af5153d1729b6c5,vince,vince_4960-AVENTURA,United States,hehi6ltThvZqE25T9TzWr,MwZ9kFGm4nhYysNgxM_tz,Selling,Search/Create Customer,Do not load when searching for the customer's name
2025-05-06,15:05:08,UTC,1019388,1.61.0,7a57126b4c8458b2b9df36036e33e90f,boardriders,boardriders_1019388,France,JGqYoYoHBt6JeaqVvtR8P,XN4jWJ4KrkpHS13S56mc1,Selling,Search/Browse Catalog,Impossible to find the product with ALL the sizes yet available.
2025-05-06,1:04:32,UTC,US-HI-ALAM,1.60.0,362ad62c12f651568753992883d08806,ganni,ganni_US-HI-ALAM,United States,YZXfIsPXy5e2Q8JK9v314,6L8YT3PU2vw0Z4sdD5Uk9,Selling,Search/Create Customer,Not working
2025-05-05,23:14:36,UTC,KBQ,1.61.0,7e6a6292942d5aa6818b3d0f064ffa50,williams,williams_KBQ,Australia,AxVR7bP_buK0T7t4wGbs0,dyggixkuwTAsfPaqvPIUk,Login,Enter Email & Password,Stuck on loading screen
2025-05-05,16:38:43,UTC,123,1.59.1,87378948b0ea582e85150b54ab1eb115,windsor,windsor_123,United States,WhxGl8p6tnK1BDROzYsx8,EFwbeh0j6vaD_NCNidg2e,Login,Other,When I log in the app takes me straight to settings and I can not get out of it to pack orders
2025-05-05,16:36:55,UTC,123,1.59.1,87378948b0ea582e85150b54ab1eb115,windsor,windsor_123,United States,SYChJI_HKU8PJB1m2zf-2,n0Vnn-YtD1vd411niwewS,Login,Other,When I log in it takes me straight to settings and does not let me fulfill orders
2025-05-05,16:28:50,UTC,123,1.59.1,87378948b0ea582e85150b54ab1eb115,windsor,windsor_123,United States,BLMowM8iT-A78OOwLc7_c,ZOC7K9q5krJnCQUeIAfb2,Login,Other,When logging it takes me straight to the settings instead of the orders
2025-05-05,16:10:29,UTC,311,1.59.1,516eb85613e45af391fa7430533406ef,windsor,windsor_311,United States,pULyOUHKi-rUeaQX4u96l,aai3bx2inr-nvNUQT391r,Login,Enter PIN,Pin issue
2025-05-05,11:40:08,UTC,1012329,1.61.0,1a8ab3b95e0c56718ad46f10675dc9e6,boardriders,boardriders_1012329,France,BrbVKnpP7tr90J8oRWhkA,3KY5IMq7bnkmX2qorTW0k,Inventory,Scanning,Stock results appear only on scanned size
2025-05-05,16:40:46,UTC,1023087,1.61.0,be11d2c9a47850f0b3d80012218fe42c,boardriders,boardriders_1023087,France,ukWWYiVw99Wrij8NrZIru,ueLxsMmWisEAU-0RTN7ZI,Selling,Search/Browse Catalog,Loading products into the catalog
2025-05-05,7:48:32,UTC,2380,1.59.1,b31ebc497053561281cdf4632801a90b,fossilgroup,fossilgroup_2380,Ireland,jAdKS-xERBgFQceIyWzxG,Pf3u5Jowply1gUuA7PsqH,Selling,Cash Management,It won’t open the till for us
2025-05-04,15:50:23,UTC,UK-22,1.61.0,c7372dd9d70c5a26ab98eede910f550a,allsaints,allsaints_UK-22,United Kingdom,hh2H3rMtykS7Gmm3nqdV3,nUEnFVtZDoGMURFtKxeXZ,Selling,Capture Payment,Went through on terminal but device did not compelte just span on processing. Confirmed payment capture through NOM
2025-05-04,10:55:04,UTC,UK-47,1.59.1,934628c4c43a5772ac9e71e5d39fffc9,allsaints,allsaints_UK-47,United Kingdom,gk4ozs_4kTcIphdPP5Bvo,-tsbtq7KLhS_yFWrZ4ELE,Fulfillment,Packing items,Stuck on loading page
2025-05-04,0:26:24,UTC,59,1.59.1,3ec3865012fe58eea2838b1c7ab71e1c,windsor,windsor_59,United States,FMyn6VxZ3ETScTppZ02ED,VVpigpumiJOoFtYVfzH3e,Login,Enter Email & Password,"Attempting to enter email & password however after verifying email, it says session has expired."
2025-05-04,17:16:32,UTC,5952,1.59.0,7c1203d2882155e791ffaa887944efe6,fossilgroup,fossilgroup_5952,Canada,CRH4Ni37zttenPaltrBLL,dPPV0TEwg2takSNKEImLp,Selling,Sales Dashboard,Sales dashboard disappeared
2025-05-04,21:34:53,UTC,23,1.61.0,dad02e27bafd5aa988401e423047b552,cosbar,cosbar_23,United States,dqi83RRKdiftRofDbyQ0Z,3ldAgc1PHnDmFwkcwzso5,Selling,Cash Management,Count drawer and screen had missing portion of image. Whole stripe missing on right column
2025-05-03,22:10:42,UTC,210,1.59.1,2f1e3e7244eb50edb397d75b10b267c6,windsor,windsor_210,United States,TtIYZIBfxDKD4tT7whBns,R-JTnTJLMB84QStycYMGH,Fulfillment,Printing,App would not let me continue to finish packing and go hand over packages
2025-05-03,21:34:59,UTC,5923-CAMARILLO,1.60.0,649ab785671d5196b5de7454e0541925,vince,vince_5923-CAMARILLO,United States,BHAhXEm2_GO4_Tz7QFUG0,R49FO18hS17xGOWjGp4_R,Login,Enter PIN,Doesn’t load. Stays on loading screen
2025-05-03,18:24:26,UTC,5923-CAMARILLO,1.60.0,1ef66676baed5d63a7aaf7b53b95c8a2,vince,vince_5923-CAMARILLO,United States,zfwAvC3XMLD1FlwCQRzFb,WoTGzCVJFBGuHTLwLbgJJ,Login,Select User,"Never loads, gets stuck on login page "
2025-05-03,5:27:35,UTC,3464,1.60.0,82ca9d0d4c7b5da992d547bfa4f120d5,fossilgroup,fossilgroup_3464,Malaysia,YMlyAjxE-fKEVTDQ1-Fy2,msCh45n2BDlqZYc51_3Kb,Login,Enter PIN,Sometime need authorise
2025-05-03,0:39:07,UTC,FBG,1.61.0,895736ecaa8f581d80d6d6501d2fc925,mnt,mnt_FBG,Australia,X6I8ZPIWFep7LJzSCnqdb,cCDl0l-7b0pVBmKQnFUbj,Inventory,Transferring,Transfer not working
2025-05-03,21:47:49,UTC,4935-TYSONSGALLERIA,1.60.0,e0fea1816e2e5f218b0bc23dc20e02df,vince,vince_4935-TYSONSGALLERIA,United States,DevNHJG0DsNR-4HEa02Fn,QJS_2sYFTz1ay50W0BwBx,Selling,Capture Payment,Not connecting to verifone
2025-05-03,16:19:32,UTC,5913,1.61.0,49af368a696f5a0796278ef48277815e,fossilgroup,fossilgroup_5913,Canada,k2gHVt3MheDbmFxUHd4Oi,2wIwhpThRZOglxyr-xaXL,Selling,Capture Payment,The phone lagged during the acceptance of the transaction
2025-05-03,1:41:43,UTC,KAZ,1.61.0,785e68ddc8d65d0fa47686469f24c050,williams,williams_KAZ,Australia,nuRFZ_FtR244Skl2hMYOl,nstsXaOok21lCYR_QGEgC,Selling,Search/Browse Catalog,Items not showing up when searching
2025-05-03,3:04:25,UTC,US-HI-ALAM,1.60.0,362ad62c12f651568753992883d08806,ganni,ganni_US-HI-ALAM,United States,XXqhDJ_A3KA7gNZbSy5w2,Yx_6-U9vd8y1xYZGm_WPS,Selling,Process Sale,Loading slow
2025-05-02,19:34:09,UTC,119,1.59.1,aed7a495ec5a55518b6bd08960324701,windsor,windsor_119,United States,WnKfYXUWEky_MFmJa3cHH,PK8WZTCm1xDgcSpiVmo0s,Login,Enter PIN,Received error message at login
2025-05-02,8:47:30,UTC,OBC,1.61.0,5fe9c1226b0a5ad58b557a43848e9695,midas,midas_OBC,Australia,OQv8NwpDmIvfIvmd45FSl,ZImBKu4QWnU73W5FlZvUA,Login,Enter PIN,Wheel keeps turning but doesnt get to log in
2025-05-02,2:40:54,UTC,604,1.61.0,cdbbc5a2c1da57a194d1179ca0fe5f81,rmwilliams,rmwilliams_604,Australia,h0BcNAnyTkthCxORCO61p,0PfU5ipjIyz4UfNB0xoby,Inventory,Transferring,Shipping label isn’t printing
2025-05-02,15:58:03,UTC,1789,1.57.0,34f96ef60f3351f490abc603f8bdb8b9,clarks,clarks_1789,United Kingdom,df5HSutGNU7S7J5L8WLYx,N3jNJ04LVyY7blMVGp3ns,Selling,Scan Product,Loading icon persisted despite internet working fine
2025-05-01,19:24:43,UTC,A529,1.58.0,9b9dbf26d4705dbda7d7126f32b99854,clarks,clarks_A529,United States,sFguzLrsTK1Y6moJhNVOM,mY1N7BIzSN5LzMpoSPX3H,Login,Enter Email & Password,There was a systematic glitch with the login for myself when I tried to use this device for the Newstor app.
2025-05-01,15:37:55,UTC,165,1.59.1,9b21e2a69a495e63891f74745b9fa6fc,windsor,windsor_165,United States,n7nOfIqsrADgv5Fe1aESr,si8CW0DQ6HXn84Xedlnue,Login,Enter PIN,Didn’t recognize the pin
2025-05-01,14:22:05,UTC,145,1.59.1,f8e68441ee6f563792e6dcb225143c8f,windsor,windsor_145,United States,zALsmCgk-ysPP2F-3NBnc,NPCUGAS8Agb2sGy5GDNCv,Login,Enter Email & Password,Can’t enter dashboard
2025-05-01,1:54:35,UTC,3403,1.59.1,36c5e9955c9d54e78df0d3de4184a892,fossilgroup,fossilgroup_3403,Malaysia,xo0CJEOgFXQovl1urEqNf,MYcjOOCp1Zqaxc5NQ2IQa,Login,Enter Email & Password,Log in using id and password
2025-05-01,14:19:00,UTC,18,1.60.0,7e83f70fb9645285a27904f74fb1724b,aninebing,aninebing_18,United States,eyB_CgVDPKfzyN9RCvEOK,Qa6K18YCvkQ6q74xj7pDl,Selling,Printing,Won’t connect to printer
2025-05-01,19:23:13,UTC,7,1.61.0,744db21c3dbf5b0bb0d4f78ee9e90857,cosbar,cosbar_7,United States,vQ_Wc5qGZGHYxLN547wSb,AQMhUu6__jI41_iPyOho2,Selling,Process Sale,Won’t ship
2025-04-30,22:02:46,UTC,293002,1.60.0,320945f76b235a66b74bbb036aafa4a8,frame,frame_293002,United States,PQq37F_5hYaP9X6qDR6ik,wMbOkwWS7C3JoSnJpeOsH,Selling,Process Sale,Not going past transaction
2025-04-29,5:35:45,UTC,KBN,1.61.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,yKmtkgkn8YQMLbwV86FD5,5txcrz7JYbe4sKGgL40Iw,Selling,Scan Product,Lagging stuck on search!
2025-04-29,16:26:11,UTC,311,1.59.1,516eb85613e45af391fa7430533406ef,windsor,windsor_311,United States,8Q2f9_17LJntWzaAzprlx,V1nVI949H65EFZn3rc9QR,Login,Enter Email & Password,Login password
2025-04-29,9:53:31,UTC,UK-289,1.61.0,c090cd10a1395ce0bc5110fcac527dc6,allsaints,allsaints_UK-289,United Kingdom,eI7toXKQ-hYH4vkOEvBJ8,gUWv8Nrx3WrKYfV3Mcedl,Login,Enter PIN,"Did new email login, then it was just whirling next to my name. Had to force close the app "
2025-04-29,7:04:18,UTC,UK-40,1.60.0,7229b34045505d5c8ec809e345a63919,allsaints,allsaints_UK-40,United Kingdom,CqwuwW5r6YTH0g3wq26_d,RvPDMM7iamgCtbumI4yI4,Login,Other,Wont load at all
2025-04-29,5:27:55,UTC,KCD,1.61.0,3f3cadd1a51c52969293e40e13c70347,williams,williams_KCD,Australia,RW8IImKRnSqdpKKJScuGC,U3XeITpmW2ljmwRrzbJ-x,Selling,Search/Browse Catalog,Unable complete Endless Aisle as the system just spins
2025-04-29,0:10:39,UTC,KHP,1.61.0,b7ec285213735a16af4b85aa34d5ac68,williams,williams_KHP,Australia,sbFM589C6dGVria_x-Gkm,Cx0kKmBaic_CdLwPunQJz,Selling,Search/Browse Catalog,"Taking longer than usual to load, also no longer showing whether a shoe is available for shipping, which is frustrating."
2025-04-29,18:53:54,UTC,401,1.59.1,e6aa0ebd86ce5ff9bb89418a3a9f9bee,windsor,windsor_401,United States,na2-dwsY-VJSZEfxFmRBZ,k_qKj1JuiEMExrTcxNdjq,Selling,Process Sale,"App was running slow, had to refresh"
2025-04-28,10:56:05,UTC,UK-42,1.61.0,8315feb1d1b15dc6a9c996deb7ed2c60,allsaints,allsaints_UK-42,United Kingdom,Oz46djreqgYHWJ-i6F0d1,QtEoHpcxNHEPP1__lZ7bn,Selling,Cash Management,Would not connect to till drawer
2025-04-28,18:25:29,UTC,242,1.59.2,78b472e9727d5c42bced173e12a87765,windsor,windsor_242,United States,R-9FLWWLenEsQ1jBzTt8P,mvmgQm_zkXs3pkVEfk1Rt,Login,Enter Email & Password,Will not allow me to continue after completing 2 step verification process. It takes me back to the login page to enter my email and password
2025-04-28,16:10:04,UTC,119,1.59.1,aed7a495ec5a55518b6bd08960324701,windsor,windsor_119,United States,uOpO2S01cgQy7tp0-CXsI,maouaW18MIoupHks6HmWM,Login,Enter Email & Password,App won’t load after email confirmation
2025-04-27,21:34:33,UTC,293003,1.60.0,89ca53ccf26e5184a4a1e2dedf25c8e2,frame,frame_293003,United States,osgiBdSShg2B7FmGrx9R-,xZvUQSm-zJQ5jHgb4060G,Selling,Process Sale,App not responding and VERY slow when clicking buttons
2025-04-27,21:03:54,UTC,8401,1.61.0,fa06a2f06de65fd4912901b6bb32a149,fossilgroup,fossilgroup_8401,United States,LBG-tLpRcZ0K6PS5Q4kFM,AMek5hzTVNXWhkqX7-1xN,Selling,Search/Create Customer,Trying to create new customer profile and it froze
2025-04-27,20:59:27,UTC,CO1,1.61.0,2b40035a62db59f48eb850c20f159b9c,monkeysports,monkeysports_CO1,United States,oHMyxQ-HrbkYGconDGl-N,hWIt7TUzTIPCGa8laTIvM,Selling,Scan Product,After item was scanned it wouldn’t add to cart
2025-04-27,20:56:43,UTC,CO1,1.61.0,5d96382d63795c1083d5aec002327f9a,monkeysports,monkeysports_CO1,United States,49MrvWGEc8HIrcO3WN9LD,WMbiBpmjE6TxlCjdUamHG,Selling,Scan Product,After item was scanned it wouldn’t add to cart
2025-04-27,17:41:55,UTC,1007955,1.61.0,791c97386edd55d59c464106c326b1c5,boardriders,boardriders_1007955,Portugal,6klyg8dPuqImfFsZNrrjf,33swFDEKJ2Cp46DWrgABt,Selling,Capture Payment,the payment was done but it kept on hold and now i cant send the email receipt.
2025-04-27,22:22:24,UTC,WS49,1.61.0,0b9134d433ca5c5e8ffa9dc22de40f02,faherty,faherty_WS49,United States,GyUESsZ5C-3QrZOaA74Uq,9EhZsFh2-FM8Z0CfPBCOX,Fulfillment,Picking items,"Freezing when selecting, also freezing when trying to complete a pick pack and also freezing when completing package "
2025-04-27,17:48:06,UTC,228,1.59.2,ff37698ae0bb5be88e78396d0fe1eed4,windsor,windsor_228,United States,ngORkO4DX5mah8_Jo35eb,ee1Nvt7wupnJ8GH5ilWMq,Login,Enter PIN,Says to contact manager
2025-04-27,16:00:39,UTC,MCK_NY_Manhasset_U69,1.60.0,f1ea44bf5d5a5a2eab83e35daad80429,appgroup,appgroup_MCK_NY_Manhasset_U69,United States,AZlI6lT7VR23Ji8ymReGm,L9lW9KofzImZ9i8-i1sUy,Inventory,Transferring,Not printing
2025-04-26,21:24:47,UTC,MIAM,1.60.0,d91c29f37aa254bda93215e64009a1f4,ganni,ganni_MIAM,United States,IdjZHaY0UsphyWVHXcQlD,RfedcObFkWoo0Fqh1KDyD,Selling,Search/Browse Catalog,MAJOR DELAY! And once you type in style # nothing shows up
2025-04-26,0:06:24,UTC,KBN,1.61.0,8d3ef784522652ca8b4bed05d6e59282,williams,williams_KBN,Australia,DkYvR2GnsQvRPYOsRjAaS,pZfRxWkPI08-K34tloj9_,Selling,Scan Product,Won't load customer receipt
2025-04-26,22:15:55,UTC,WS49,1.61.0,0b9134d433ca5c5e8ffa9dc22de40f02,faherty,faherty_WS49,United States,74ZVMv_l1SFC1TRcS9yRU,DX07IOcPiMv_aVyDvfwm-,Fulfillment,Other,Complete packing is staying up for packages after being packed and printed.
2025-04-26,15:47:25,UTC,239,1.59.1,0ce053c6eabb5ed2ba206b5342ce93cc,windsor,windsor_239,United States,LL3jyDLu9-T8TZzE85MiF,v9uAy0uW-w5l36x9-Z1Fw,Login,Enter Email & Password,Once we get pass the google security it just loads and never logs in. It’s only happening to IPad A
2025-04-26,14:38:39,UTC,38,1.56.0,e66a85ab72655f3cb792b905d02aa5e7,aninebing,aninebing_38,United States,TX2TfhG0jSFsoY4U8Swkk,UzE50Zv1pqIoJhFatMG_C,Fulfillment,Printing,Is not generating a Shipping label
2025-04-26,4:55:35,UTC,CC-MEL,1.59.1,2e3059fb0af75237b22a006c4d2eef4c,rapha,rapha_CC-MEL,Australia,AGA-G_SqmHtkewHTkpL-g,VjIrtteO7Ik6TW5pWvdp3,Inventory,Other,Just slow and not loading
2025-04-25,23:03:09,UTC,293003,1.60.0,f167adfc2e0254668fe0eb22c852025f,frame,frame_293003,United States,2JWBhr4Ur1saPnT3KK3DG,vvjAPtCqu21-idO4-fDFb,Selling,Search/Browse Catalog,Search non responsive. Doesn’t work at all
2025-04-25,19:05:48,UTC,ALN1,1.61.0,0117b96c439a5542a34c03eb41a3c3ab,monkeysports,monkeysports_ALN1,United States,Gr3sE298A1ugWAGOmiJOo,Rpl5iPlXL9S80UIUf9ZAC,Selling,Capture Payment,Transaction was in the middle of capturing payment and NS shut down
2025-04-25,18:12:08,UTC,4935-TYSONSGALLERIA,1.60.0,e0fea1816e2e5f218b0bc23dc20e02df,vince,vince_4935-TYSONSGALLERIA,United States,KQJFCRcohRTQ13WV28ZKC,PMG360sQ39DWdfbYKaIdl,Selling,Chat with Customer,Remote cart adding product link was freezing
2025-04-25,16:46:14,UTC,4910-COLUMBUSAVE,1.60.0,aa41d7301bab51beb53dba14f0f8ea6b,vince,vince_4910-COLUMBUSAVE,United States,9AWUb5Kfvl0xfarh7PCJ6,s_kPXw7EGGDNELe501QXz,Selling,Scan Product,When scanning phone will not add to cart
2025-04-25,8:19:05,UTC,CC-COP,1.61.0,ef937fb9310c5d108b16c19957a2512a,rapha,rapha_CC-COP,Denmark,g7dzqGnE77MFJeZRfuj5f,wq146HRSXVi3HfbkjcJaL,Selling,Process Sale,Save cart is gone
2025-04-25,23:34:16,UTC,HDB85,1.59.1,d11c10df7c575e8aa3c6fd822a9b71bf,faherty,faherty_HDB85,United States,DnG0V7ZPny8mco9pIglqa,RZZvYv5dwb23d0xCodrqe,Fulfillment,Picking items,Failed request notice
2025-04-25,19:42:20,UTC,fd8c9bc0-7b18-42b5-830a-ddd401407862,1.61.0,02f287c21bd1474da39c946f7008d0fe,untuckit,untuckit_fd8c9bc0-7b18-42b5-830a-ddd401407862,United States,5i04LfRTf2ToWfSYk5SFd,RyatsRgpz6R4KJNLvN4PI,Login,Other,My account problems
