Date,Time,Timezone,Retailer,lastUserSessionId,store,Retailer StoreID,country,lastActiveUser,app version,Q1: How satisfied are you with the NewStore Associate App?,Q2: Can you tell us why?,Q2. Other (please specify) explain,Q3: How often do these issues occur?,"Q4: How would you rate the recent app's performance (e.g., speed, reliability)?",Q5: Where should we focus on improving the app?,Q5. Others (please specify) explain,"Q6: Any other thoughts, feedback, or ideas you have for us?",FY26 Renewals
2025-08-06,18:48:56,UTC,marine-layer,9ws56NjM3UKzjsTwgcFAp,BOS,marine-layer_BOS,United States,0a836775cf32552b8b0a1a9900a0f2d7,1.67.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Scanning`",,The app will freeze from time to time during a transaction while trying to pull up a customers information,Yes
2025-08-06,18:54:02,UTC,vince,7Ux7Q8JSxy1L7ZA_pJjcT,4958-FIFTHAVE,vince_4958-FIFTHAVE,United States,37312a733a2a5e789136a0297685817c,1.63.1,😐 Neutral,,,,,,,,Yes
2025-08-06,19:00:28,UTC,fossilgroup,1PPsJELNQOQvZTgyuZn7K,5928,fossilgroup_5928,Canada,b9f01169e46a58dda00cf7f6f62cb9cf,1.66.1,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in`",,,Yes
2025-08-06,19:25:47,UTC,clarks,yZtSTJ5r5M6fEszDvc8Ot,A601,clarks_A601,Canada,d4f274952dd15dc3b4d89f52f439422d,1.58.0,😐 Neutral,`The login process interrupts my work`,,,,,,,Yes
2025-08-06,19:29:47,UTC,birkenstock,NOFaULG3cf4qm9Lb3h-NM,319011,birkenstock_319011,United States,e1fa7f7c85035917aeb85f15b43eeb14,1.67.0,😐 Neutral,"`It’s hard to find products.` ,`Other (please specify)`",Sometimes app will freeze in runner section,Occasionally (2-3 times per week),🙂 Good,"`Speed and Performance` ,`Searching`",,,No
2025-08-06,19:33:11,UTC,monkeysports,yZrcw5_gejf7PY383ARES,ALN1,monkeysports_ALN1,United States,aaee60f035eb547d83c74f930d9784ba,1.65.0,🙁 Unsatisfied,`Slow response to actions (like adding items to a cart)`,,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Searching`",,,No
2025-08-06,19:38:09,UTC,untuckit,gonA92PuvjjYOvI-rHqbI,9cbc1bf0-6b32-4e45-a123-ce0b9d3462e3,untuckit_9cbc1bf0-6b32-4e45-a123-ce0b9d3462e3,United States,8c6f444f42e65e14878ea156ecce3348,1.66.1,🙁 Unsatisfied,"`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,`Others (please specify)`,,,No
2025-08-06,19:46:05,UTC,marine-layer,ICCdgPLnp9dPelKlc6haW,CHS,marine-layer_CHS,United States,20ba2fa5580f59598750cd87ad151374,1.67.0,😍 Very satisfied,,,,🙂 Good,`Logging in`,,,Yes
2025-08-06,20:19:05,UTC,fossilgroup,I3AEuX9CdfxW2Y4zSiUlj,7541,fossilgroup_7541,United States,7d164b08381c57dfb50f4763ff8a5f19,1.66.1,🙁 Unsatisfied,`Other (please specify)`,"App freezes and you almost always have to swipe it away, and reload it every time you use it.",Consistently (daily),🙂 Good,`Speed and Performance`,,,Yes
2025-08-06,20:25:08,UTC,clarks,22-Eg12IA5CxxCo0JY8MV,A714,clarks_A714,United States,d18fc51fd5f25015a12ada9a0b7306c6,1.66.1,🙂 Satisfied,,,,😍 Excellent,`Logging in`,,Constantly having to put in my email even though sometimes its been only 1 day since i logged in,Yes
2025-08-06,20:28:32,UTC,roots,LWCviWON0-oNEqQZ4HA5H,420,roots_420,Canada,0d5e2a6a245350168acb14b15bebdf0f,1.67.0,😭 Very Unsatisfied,,,,,,,,No
2025-08-06,20:28:52,UTC,monkeysports,-7i8XKgE8WQP4buCekEb2,CO1,monkeysports_CO1,United States,7ec600bc47eb5cefb6159e81fa696b99,1.65.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Scanning` ,`Searching` ,`Payment`",,,No
2025-08-06,20:40:09,UTC,clarks,0G22Sk1NI7xzhvxziVphk,A121,clarks_A121,United States,abe4013dc4f65acdb578ee07f741439f,1.66.1,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`","Every time we do an online order, or try to fill, they don't indicate that they are a WIDE shoe. Making us do extra work ",Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Customer Capture`",,,Yes
2025-08-06,20:48:16,UTC,roots,8AWck1EGTbimw-CIc2lz6,220,roots_220,Canada,4b4324bdd2205a22a8762f885c78ee08,1.67.0,😍 Very satisfied,,,,🙂 Good,`Logging in`,,,No
2025-08-06,21:03:59,UTC,windsor,GsoiuICgtOUpMaqg2eH7V,25,windsor_25,United States,fda0b2ab17fd50a79a800736811b1711,1.66.1,😐 Neutral,`Other (please specify)`,Not being able to zoom in on pictures when they are to small to see. Also when needing to print labels and packing slips there is always a delay,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in`",,,Yes
2025-08-06,22:27:27,UTC,untuckit,QTiz7chwpe1vjcpxqAjcY,e905b20e-eb34-4a08-81e3-752f9bd98c90,untuckit_e905b20e-eb34-4a08-81e3-752f9bd98c90,United States,02182eae999e5560ab7af5d3ed9f7deb,1.66.1,🙂 Satisfied,,,,🙂 Good,,,,No
2025-08-06,22:32:24,UTC,vince,ynfJhS3O70Mz7OoNk9p8A,5922-WRENTHAM,vince_5922-WRENTHAM,United States,9354a53104955ffdb613435c7233cfb3,1.63.1,😭 Very Unsatisfied,,,,,,,,Yes
2025-08-06,22:54:51,UTC,untuckit,90sOVBunsITkVIK81Zqdh,fdd91ec4-83a9-4bdf-9569-46dedc7268bf,untuckit_fdd91ec4-83a9-4bdf-9569-46dedc7268bf,United States,611581c9bf275e9d9f595c2aaaa37758,1.66.1,😐 Neutral,,,Frequently (more than 3 times per week),😍 Excellent,,,,No
2025-08-06,23:11:35,UTC,allsaints,4ri2QLd5WB3KMzRqqiU0f,US-592,allsaints_US-592,United States,4c2f4648edd05e8e8a3dc49e39fb4c43,1.67.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Customer Capture`",,"Adding on the addition promotions or any other discounts. That actually is time consuming even for the clients time. Thank you Kindly, ",No
2025-08-06,23:29:01,UTC,rmwilliams,8r9VVrpNQhOyR0tKNgKSF,220,rmwilliams_220,Australia,44bdeea7ad6750e4a1adcd8ab81e2d58,1.66.1,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,,No
2025-08-06,23:51:38,UTC,fossilgroup,Wi97SprSEby4WdGuwo3hK,5926,fossilgroup_5926,Canada,fe61ec3de1e352f7bca9c6df94c559a7,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`","No penny rounding for Canadian stores, very glitchy when I attempt to use the Chat feature",Consistently (daily),😐 OK,"`Speed and Performance` ,`Payment`",,,Yes
2025-08-06,14:32:46,UTC,windsor,xY0W_DPME5BFRcS-RkoqK,143,windsor_143,United States,a84209d195115dfeaea48d29c18752e7,1.66.1,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Customer Capture`",,,Yes
2025-08-06,14:40:35,UTC,windsor,HDv1CYCjXPLhScc8sXxfD,223,windsor_223,United States,db5ae00e43255dd5995ef61fe7d84398,1.66.1,😐 Neutral,`Other (please specify)`,Shows different color item than the item ordered,Occasionally (2-3 times per week),🙂 Good,`Searching`,,,Yes
2025-08-06,11:04:28,UTC,kurtgeiger,SMmKFzPU7zcUu-d9jZEWv,189,kurtgeiger_189,United Kingdom,121f945d7c4b5869bffa0687de19692c,1.66.1,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.` ,`Other (please specify)`",payment option reaction is delayed on most transactions,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Scanning` ,`Searching` ,`Payment`",,"app is constantly slow, crashing and having to reset IPad several times a day.",Yes
2025-08-06,9:08:59,UTC,kurtgeiger,Cv_uCdCx_henpdDjHiDm8,303,kurtgeiger_303,United Kingdom,8acb82d0bb625a1fabf3c30dae0b8d77,1.66.1,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),☹️ Poor,"`Speed and Performance` ,`Payment`",,,Yes
2025-08-06,8:13:51,UTC,kurtgeiger,nRFdJUUbQoEEd1ayWgdrI,512,kurtgeiger_512,United Kingdom,076d5248fb23521c8921189674f9456e,1.66.1,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Payment`",,,Yes
2025-08-06,10:23:32,UTC,kurtgeiger,qjd92dbGtPga-qgfTdr7J,524,kurtgeiger_524,United Kingdom,b6584274d64d59689d8830c33fa0220d,1.66.1,🙂 Satisfied,,,,🙂 Good,,,,Yes
2025-08-06,10:37:48,UTC,kurtgeiger,FIVcird16Hnz-jR2qpwXr,541,kurtgeiger_541,United Kingdom,7f05c82c8321572f85368ab6925787ca,1.66.1,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Scanning` ,`Ease of Navigation`",,,Yes
2025-08-06,9:05:45,UTC,kurtgeiger,_QwfHyA095oZytWI0EUiv,615,kurtgeiger_615,United Kingdom,504eb996bdf1531c976798bf3a29203d,1.66.1,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment` ,`Taxes`",,,Yes
2025-08-06,16:40:21,UTC,kurtgeiger,mT1brCj59ehPT42HJmxWY,626,kurtgeiger_626,United Kingdom,8a662f4d705b56c4b7a0a45457e53eb3,1.66.1,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching`",,"Preferably speeding up the log in process, it can be very slow to log in especially if it logs me out midway through serving a customer. ",Yes
2025-08-06,21:16:58,UTC,kurtgeiger,QAMGJBNtpXlBJozksn64U,664,kurtgeiger_664,United States,b0b43abd541c52b599f08286235441ce,1.65.0,😍 Very satisfied,,,,😍 Excellent,"`Logging in` ,`Scanning`",,,Yes
2025-08-06,20:35:24,UTC,lornajaneoms,-,-,lornajaneoms_-,-,-,1.67.0,🙂 Satisfied,,,,🙂 Good,,,,Yes
2025-08-06,21:07:44,UTC,lornajaneoms,-,-,lornajaneoms_-,-,-,1.67.0,🙂 Satisfied,,,,😐 OK,`Speed and Performance`,,Processing time quite slow between scanning and the item getting into the cart - hoping the 6th Aug update will speed this up,Yes
2025-08-06,22:48:43,UTC,lornajaneoms,-,-,lornajaneoms_-,-,-,1.67.0,🙂 Satisfied,,,,😍 Excellent,`Speed and Performance`,,,Yes
2025-08-06,23:22:03,UTC,lornajaneoms,-,-,lornajaneoms_-,-,-,1.67.0,🙂 Satisfied,,,,,,,,Yes
2025-08-06,23:24:54,UTC,lornajaneoms,-,-,lornajaneoms_-,-,-,1.67.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching`",,"Only suggestion, make gift receipts easier to visualise for us! Will be a massive asset coming into Xmas !,",Yes
2025-08-06,21:47:08,UTC,vbretail,mMmAHe5O-f30kTifdbIvm,311043,vbretail_311043,United States,b3ddc4656f1d54c89a48fbac95b9b630,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching`",,,No
2025-08-06,7:47:24,UTC,whitestuff,hNOsrS63fjzFAcNjkbYgf,73,whitestuff_73,United Kingdom,2eff17687ac15e93b0991b939b9675e1,1.67.0,🙂 Satisfied,,,,😐 OK,"`Logging in` ,`Customer Capture` ,`Payment`",,Can sometimes take forever to load click and collects,No
2025-08-06,8:17:01,UTC,whitestuff,y1Z71X-WJY3m7K9qmhnyy,32,whitestuff_32,United Kingdom,c7eb3f83b2bc503bb771345e27d38e31,1.67.0,😍 Very satisfied,,,,🙂 Good,"`Logging in` ,`Scanning` ,`Customer Capture`",,Remove spell check when inputting customer details spell check chooses a word they think is correct spelling if we don’t revise what’s type it would be saved incorrectly,No
2025-08-06,9:36:11,UTC,whitestuff,Z4Kg18G7OE4XaJovdDcU_,33,whitestuff_33,United Kingdom,09ce5fb0d26f5b42b70f7dd15ffc0331,1.67.0,😍 Very satisfied,,,,😍 Excellent,`Searching`,,,No
2025-08-06,10:29:07,UTC,whitestuff,OpUJ0v3w1FFICmCBj8lbe,39,whitestuff_39,United Kingdom,2cafe6ddaada5304bf3cc1407b624547,1.67.0,😭 Very Unsatisfied,,,,,,,,No
2025-08-06,11:18:24,UTC,whitestuff,TZ7JVRLzX0t7od3RDbfeE,165,whitestuff_165,United Kingdom,67c519f0e8565684a767eaa6dbfd9df2,1.67.0,😍 Very satisfied,,,,😍 Excellent,`Ease of Navigation`,,,No
2025-08-06,16:49:03,UTC,whitestuff,rPprzYMjcyWw-9F5IBtS0,215,whitestuff_215,United Kingdom,708ad1afff71520298da0f94704770c1,1.67.0,😍 Very satisfied,,,,,,,,No
2025-08-06,3:06:34,UTC,williams,S06fjhVDhUgLQOxNdV3c3,KID,williams_KID,Australia,17cc63e17bae5ab1bc86bf2847404760,1.61.0,🙂 Satisfied,,,,🙂 Good,`Logging in`,,,No
2025-08-07,23:53:39,UTC,allsaints,-,-,allsaints_-,-,-,1.67.0,😐 Neutral,`It’s hard to find products.`,,Frequently (more than 3 times per week),😍 Excellent,`Ease of Navigation`,,,No
2025-08-07,8:30:28,UTC,ctshirts,giTpAKmuFmMqnfyVGGgmv,71,ctshirts_71,United Kingdom,a96032374dde5b588d6f95547f1b51c4,1.65.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,,No
2025-08-07,9:30:58,UTC,ctshirts,YEJAbkA-RWEqxcXLmH-97,23,ctshirts_23,United Kingdom,8fe595a009cc5e87845fea2a09b3f96e,1.66.1,🙂 Satisfied,,,,😐 OK,"`Logging in` ,`Scanning` ,`Payment`",,No thanks,No
2025-08-07,10:01:29,UTC,ctshirts,Mc1AScGnL1ktuE9WRfMWl,12,ctshirts_12,United Kingdom,b30e202d5ea45b18bb082850f4a18733,1.66.1,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,Specifically the steps for data capture really need to change because customers are often getting tired of having to give their details and wait a while afterwards,No
2025-08-07,17:27:55,UTC,ctshirts,txECm0cNQoj3z8CASswtt,64,ctshirts_64,United Kingdom,b02ef4da74d05968b7206cbe632a9f77,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in`",,,No
2025-08-07,19:45:36,UTC,ctshirts,kqv-CcLzh5P7V0aiVrT9o,49,ctshirts_49,United Kingdom,a37d327cb6965fd499633774d522f08d,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.`",,Occasionally (2-3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,,No
2025-08-07,20:48:26,UTC,ctshirts,mO0UV1kt2_pt-A0ET8zzB,32,ctshirts_32,United Kingdom,d6329ddca9b0571f8a530d04cf648c38,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.`",,Occasionally (2-3 times per week),🙂 Good,,,,No
2025-08-07,20:26:16,UTC,allsaints,wspg1n6PB0dooQ_vMJ9Uf,US-512,allsaints_US-512,United States,c123c78481fe5f5598e05d854b0a4b7d,1.67.0,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,`Speed and Performance`,,,No
2025-08-07,0:18:53,UTC,untuckit,qmrfHiKHFexU6NXFWTkuo,1fa8c097-9e66-469c-9cba-05ed17826a6a,untuckit_1fa8c097-9e66-469c-9cba-05ed17826a6a,United States,b8b6d961d595573eb5d11f4d9d6a1e73,1.65.0,🙂 Satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in`",,,No
2025-08-07,0:23:50,UTC,williams,u3n3Ce8wN4FAhZiDbbWcy,KAC,williams_KAC,Australia,e36d03d48dea59e78c83c8775ff6e777,1.61.0,😐 Neutral,"`Photos and content load slowly.` ,`It’s hard to find products.`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Searching`",,,No
2025-08-07,0:46:14,UTC,rmwilliams,QUAbTiBTQfI0t7YR_9h5V,205,rmwilliams_205,Australia,f9f4cf2e23875214a024ea568e80101a,1.66.1,🙂 Satisfied,,,,🙂 Good,`Logging in`,,,No
2025-08-07,2:14:56,UTC,williams,36fiRP0Rnl7HQaNvr3C8K,KFG,williams_KFG,Australia,dcaf73b5b09a5925b749ec37d818ab48,1.61.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning`",,"Very slow, especially doing returns",No
2025-08-07,2:17:07,UTC,allsaints,AsQyk99opeN77-4OTBcIU,US-511,allsaints_US-511,United States,ec14aec048f45cdabf3c3d3688049d0e,1.66.1,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in`",,,No
2025-08-07,2:18:59,UTC,roots,qVbLWlUqMW5NwIv7ooKO0,335,roots_335,Canada,69efe0d0708956bdbcc03ba03a67efcd,1.67.0,🙂 Satisfied,,,,🙂 Good,"`Logging in` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,"Trickier to search, shipping vs ship to store is good but doesn’t always pop up as a pre option",No
2025-08-07,2:43:34,UTC,lornajaneoms,Nd6WTz7ThgKcclYcMoaue,33,lornajaneoms_33,Australia,22af7332088e5795bd8b932363d875de,1.67.0,😍 Very satisfied,,,,😍 Excellent,`Customer Capture`,,,Yes
2025-08-07,2:45:23,UTC,fossilgroup,BIeLBq11eWLVkqixAPWPS,3403,fossilgroup_3403,Malaysia,f82dca150e3f536ca5c4000f7ba0e8db,1.66.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😭 Very poor,"`Logging in` ,`Ease of Navigation`",,,Yes
2025-08-07,2:47:39,UTC,fossilgroup,RQycDhZFwJ-MEHgbcvR8B,3360,fossilgroup_3360,Australia,f69aa2abf396528ca89ab625dfe6a72a,1.63.1,😐 Neutral,"`Too many steps to complete a task.` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),☹️ Poor,"`Searching` ,`Customer Capture` ,`Payment`",,,Yes
2025-08-07,3:50:01,UTC,lornajaneoms,iaQ1JQh4WF1euIobJ5EGR,148,lornajaneoms_148,Australia,07b266327c34570ead2e4199adb5c8a4,1.67.0,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Customer Capture`",,"App often gets slow for us, customer accounts disappear despite them still receiving promotional emails, log in process is too frequent and takes too long",Yes
2025-08-07,4:13:30,UTC,williams,-VGoPBlMWPgtuDN6JRMft,KEN,williams_KEN,Australia,b40694f7ef095e8d8f2ee58894e953e8,1.61.0,🙂 Satisfied,,,,😐 OK,`Speed and Performance`,,"None, just would like to see improvements regarding speed - many times the app takes too long to respond to certain inouts and i end up accidentally clicking the wrong button :(",No
2025-08-07,4:39:17,UTC,williams,Y4vqND1eHoCl2XbHCl3yO,KCO,williams_KCO,Australia,3dbf4e73d07a50f1ab8875a292cc3073,1.61.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,,No
2025-08-07,6:32:30,UTC,mathers,gJ5VHgSy1FHnpWmBTUvc5,JBX,mathers_JBX,Australia,83f296c901b658679c67bd61593d6d44,1.61.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),😐 OK,,,,No
2025-08-07,7:11:10,UTC,williams,cxWC39KTyogjE_GV2gY_Z,KGT,williams_KGT,Australia,01a7959aedaa54f0929fff9a7753530b,1.61.0,😐 Neutral,`Too many steps to complete a task.`,,Occasionally (2-3 times per week),☹️ Poor,`Speed and Performance`,,,No
2025-08-07,7:50:22,UTC,lornajaneoms,Yy8oHRBuaep-HEDB1tTj3,355,lornajaneoms_355,New Zealand,7076afc43e5b5a5dade42fe24ea39c94,1.67.0,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Scanning` ,`Customer Capture`",,,Yes
2025-08-07,7:58:59,UTC,clarks,5RLQbXMOlLUKpuUxbS366,2374,clarks_2374,United Kingdom,4cec2331286552deb65c25ab7c7180b6,1.66.1,😍 Very satisfied,,,,😍 Excellent,,,,Yes
2025-08-07,8:14:16,UTC,fossilgroup,BKBllVSeptdhNktv0VEuC,3452,fossilgroup_3452,Malaysia,11530c86f8335a73a869682da16ff622,1.66.0,🙁 Unsatisfied,`Other (please specify)`,Problem with cashiers,Rarely (Once a week or less),😐 OK,"`Scanning` ,`Searching` ,`Ease of Navigation` ,`Payment`",,,Yes
2025-08-07,8:31:39,UTC,clarks,8HEpVnjZLjo4HuRuaeoxP,6326,clarks_6326,United Kingdom,def8aac5c64a5926bcc28da99ecf2f52,1.66.1,🙁 Unsatisfied,`Photos and content load slowly.`,,,,,,,Yes
2025-08-07,8:41:16,UTC,clarks,2YKs23Ez1g2UEe3mLNXNt,46,clarks_46,United Kingdom,5f3eac53ef285237bca1ced408c960c9,1.66.1,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture`",,Rather than having to search each colourway individually it would really save time to be able to switch between colours in the product,Yes
2025-08-07,8:48:03,UTC,clarks,NDD7qzGNTt_vEfRVOoRso,5500,clarks_5500,United Kingdom,2d88dff0e7335c80af26d01df5d85247,1.66.1,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Searching`",,,Yes
2025-08-07,8:59:20,UTC,allsaints,onRWmfDzrwHVk_jRMzLxk,UK-324,allsaints_UK-324,United Kingdom,18337c64d0d153e4aee817e9892994b6,1.64.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Other (please specify)`",App crashes when trying to report an issue,Frequently (more than 3 times per week),😐 OK,`Speed and Performance`,,,No
2025-08-07,9:11:11,UTC,lornajaneoms,KKVB0F0dJ_r63F9pAELhL,419,lornajaneoms_419,Australia,3f3b973ccc2e523698d1dddfcf2385a8,1.67.0,😐 Neutral,,,,,,,,Yes
2025-08-07,9:31:03,UTC,clarks,ZpDngDleWX5jNkMkXKGbf,1784,clarks_1784,United Kingdom,92d55da97b0d560d9aae0e0433687156,1.66.1,🙂 Satisfied,,,,,,,,Yes
2025-08-07,9:36:05,UTC,sweatybetty,mUn0hqFyexXi7HfMnfRQA,127,sweatybetty_127,United Kingdom,f476592db1bf59e2a43332d2739d80bf,1.67.0,😐 Neutral,`The app is slow to open after I log in.`,,,,,,,No
2025-08-07,9:38:41,UTC,footasylum,hxWANUFr_93IfdtSUNL-q,S0091,footasylum_S0091,United Kingdom,e203dce346e859e18d85f1db483c2079,1.67.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Scanning` ,`Searching` ,`Payment`",,,Yes
2025-08-07,9:52:47,UTC,clarks,YXAMrVvw9AhskXyJ5HnNc,5411,clarks_5411,United Kingdom,0690acdb71c656a18a94e2d90c6c159c,1.66.1,🙂 Satisfied,,,,,,,,Yes
2025-08-07,10:03:31,UTC,sweatybetty,b4edl9213I-l6Kodo-tJy,12,sweatybetty_12,United Kingdom,13af6d46f5715c25ad610af4c5182e13,1.67.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Payment`",,"App freezes quite regularly, I have to come out completely after transactions, to try to speed things up or get it to work. Payment stage - when gift vouchers entered, if customer changes their mind and I want to go back a step the app freezes and won’t allow you to change the amount or add an item into basket. ",No
2025-08-07,10:03:55,UTC,footasylum,N5fFXq7CzQe7uFHNCIs9I,S0088,footasylum_S0088,United Kingdom,65f9c7c77a16525c87cd796dbd1f1b4d,1.67.0,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Scanning`",,N/A,Yes
2025-08-07,10:07:37,UTC,clarks,2Iwr0FnuzShYdUu-I6s84,594,clarks_594,United Kingdom,5067d5d2d0815f69b45245321b4a4d6c,1.66.1,🙂 Satisfied,,,,☹️ Poor,,,,Yes
2025-08-07,10:12:28,UTC,footasylum,SyI68WdCl5YHRcyFqPzsp,S0027,footasylum_S0027,United Kingdom,de999e4099485376b86538ff409b7dcc,1.67.0,😐 Neutral,,,,,,,,Yes
2025-08-07,10:13:58,UTC,lornajaneoms,Gq2gWQm1rEbmL9-pTOc81,182,lornajaneoms_182,Australia,9529c6de07d55d97a931b42a907755d6,1.67.0,🙂 Satisfied,,,,😍 Excellent,"`Logging in` ,`Payment`",,,Yes
2025-08-07,10:25:40,UTC,allsaints,ePJtEYX1tpQ0dYeGWWmiV,UK-379,allsaints_UK-379,United Kingdom,00ae9ee188895e7cb016e1691ee08f93,1.67.0,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,,No
